id,sentiment
2667_3,0.33
136_9,0.7
2365_8,0.68
9516_1,0.46
6205_9,0.67
12411_1,0.02
10549_2,0.36
2114_10,0.77
8379_3,0.44
1555_2,0.24
7010_4,0.45
10425_1,0.12
2970_10,0.94
1976_8,0.58
4894_8,0.61
995_1,0.15
12087_10,0.87
5002_1,0.13
10204_2,0.63
7689_2,0.23
8685_4,0.58
4183_1,0.23
7719_7,0.45
6350_8,0.83
6163_8,0.75
11247_4,0.41
8962_8,0.62
7849_9,0.72
4177_9,0.65
4680_1,0.39
10965_8,0.53
3534_10,0.83
9782_4,0.2
9525_9,0.65
3743_10,0.61
1688_10,0.78
4400_4,0.71
1660_8,0.65
8241_9,0.91
1238_8,0.48
1081_3,0.09
6151_2,0.07
6025_8,0.75
661_9,0.41
5670_8,0.84
6122_1,0.34
1767_10,0.72
5629_10,0.69
8256_10,0.46
8572_4,0.48
11580_7,0.52
525_3,0.19
2128_3,0.33
10254_8,0.74
3082_2,0.24
7127_1,0.48
9927_7,0.53
5694_9,0.52
8063_10,0.77
10768_1,0.7
7375_1,0.45
6220_10,0.71
4477_10,0.83
1350_8,0.66
9354_4,0.68
9015_2,0.72
719_1,0.2
10544_3,0.52
4496_10,0.55
3912_1,0.04
10120_10,0.81
6958_2,0.09
10964_7,0.46
4974_1,0.15
5591_9,0.77
2295_3,0.47
17_8,0.92
10442_2,0.77
3043_10,0.51
5243_1,0.06
5145_8,0.66
5727_7,0.67
3406_10,0.78
3552_7,0.54
1512_1,0.34
9214_9,0.85
3060_3,0.35
9086_3,0.49
10428_1,0.4
11198_10,0.47
1743_4,0.27
7795_10,0.67
9863_10,0.84
182_3,0.45
9644_4,0.18
10744_2,0.17
3393_10,0.76
3657_8,0.75
10435_1,0.17
9206_10,0.75
4005_10,0.57
5901_3,0.46
498_10,0.92
9583_2,0.47
2336_10,0.65
6107_1,0.55
7079_7,0.46
2769_4,0.56
4787_8,0.71
11123_1,0.34
6466_10,0.93
6311_9,0.82
1236_7,0.47
3635_9,0.86
1230_2,0.38
8721_7,0.64
7878_3,0.34
11731_7,0.52
8732_8,0.72
8083_8,0.44
3146_1,0.18
11395_10,0.64
2998_2,0.2
3766_4,0.36
353_3,0.16
8688_7,0.77
6137_10,0.8
11950_3,0.59
5663_1,0.42
1108_3,0.36
10425_10,0.5
913_10,0.72
7852_8,0.87
14_1,0.39
12062_1,0.28
1162_1,0.13
8648_10,0.62
10605_10,0.83
1091_1,0.44
7723_8,0.51
5474_8,0.67
8308_1,0.16
9586_8,0.78
5317_4,0.15
11283_8,0.47
9575_3,0.24
8846_9,0.49
8756_1,0.34
7973_4,0.36
9845_3,0.32
11335_9,0.83
456_8,0.71
378_1,0.45
9176_1,0.13
6371_10,0.54
3152_10,0.65
7441_4,0.23
10123_4,0.55
6777_1,0.5
7479_1,0.34
5563_1,0.28
9076_7,0.36
11744_1,0.63
1040_4,0.43
920_1,0.08
3599_4,0.27
9629_3,0.54
12346_1,0.35
4237_8,0.61
6596_10,0.61
11576_1,0.18
1140_1,0.11
2945_8,0.48
7518_9,0.66
3435_1,0.1
8219_3,0.35
6758_10,0.72
484_8,0.59
10012_1,0.25
718_10,0.51
12293_7,0.72
6241_3,0.19
10635_10,0.65
2563_1,0.21
7682_10,0.57
4993_7,0.78
12153_4,0.37
8559_7,0.48
9700_4,0.57
660_2,0.41
11457_4,0.32
7146_1,0.48
3771_2,0.55
8333_3,0.55
11740_7,0.58
7035_2,0.34
7054_1,0.09
12292_4,0.24
8881_4,0.64
7264_8,0.72
11168_1,0.49
1145_9,0.59
781_9,0.76
5694_4,0.33
2637_10,0.54
5812_8,0.52
6335_10,0.88
10491_3,0.37
4684_2,0.07
3810_2,0.31
12264_3,0.17
8018_10,0.71
12185_10,0.72
3959_3,0.39
9829_7,0.82
4694_4,0.15
3884_1,0.33
8027_10,0.68
743_2,0.14
7036_1,0.15
3081_1,0.26
4606_10,0.49
503_2,0.28
6989_10,0.87
10059_1,0.23
1380_9,0.38
3247_1,0.46
6308_8,0.82
1592_2,0.14
3167_1,0.3
6357_10,0.71
7107_7,0.55
5335_8,0.77
11948_2,0.36
10805_4,0.33
638_7,0.64
4311_2,0.21
11795_8,0.52
8031_9,0.58
11930_2,0.51
7886_3,0.63
7253_10,0.62
10955_3,0.42
10680_2,0.36
8754_10,0.53
9556_8,0.78
3076_10,0.86
1544_3,0.12
2726_3,0.3
8545_3,0.2
3175_3,0.42
2864_9,0.53
547_4,0.41
2831_9,0.48
5321_4,0.43
4675_8,0.75
11787_4,0.3
2837_10,0.49
7730_8,0.86
2309_10,0.53
9078_7,0.81
8160_10,0.72
7824_1,0.08
9926_8,0.32
3507_1,0.23
5878_3,0.49
6708_4,0.57
1096_3,0.22
4556_8,0.51
3667_10,0.45
9565_3,0.13
4737_9,0.73
12134_1,0.21
9413_7,0.65
1002_9,0.77
4889_4,0.79
3453_1,0.34
2763_2,0.28
8248_8,0.44
1881_1,0.71
3528_10,0.67
3630_1,0.51
11390_10,0.79
3991_8,0.55
7650_8,0.33
4527_8,0.67
10307_2,0.6
8872_4,0.39
1741_10,0.65
12170_9,0.67
11196_4,0.09
5524_10,0.68
1926_3,0.42
1279_8,0.52
1444_8,0.68
8975_8,0.32
7157_10,0.91
11973_2,0.4
7022_1,0.56
6939_10,0.37
6732_9,0.39
3689_1,0.26
10228_1,0.14
6314_3,0.42
4285_8,0.7
10086_10,0.56
9899_1,0.22
7556_10,0.42
12299_3,0.33
11872_3,0.31
4257_1,0.63
3028_7,0.36
2545_10,0.75
8036_4,0.28
5948_2,0.59
12113_1,0.37
1738_4,0.36
9808_10,0.62
2629_4,0.39
12003_9,0.48
6725_8,0.57
5383_8,0.67
12097_1,0.36
11402_9,0.68
3877_3,0.43
3765_4,0.56
11431_7,0.81
7419_3,0.28
9844_8,0.65
9753_1,0.31
12377_1,0.64
2775_10,0.27
11106_1,0.29
10015_8,0.43
9473_9,0.76
3633_9,0.85
9022_8,0.82
608_1,0.1
10724_1,0.17
1059_10,0.67
8413_3,0.34
2013_1,0.41
2814_10,0.4
9166_4,0.52
6566_7,0.43
9352_10,0.54
8123_1,0.38
10825_3,0.21
3735_8,0.6
7595_2,0.18
4946_1,0.14
8327_9,0.8
5140_2,0.41
10986_1,0.27
7385_8,0.41
3722_1,0.02
9799_2,0.24
1288_8,0.52
8089_1,0.51
11279_4,0.66
4845_10,0.63
8354_8,0.83
1373_10,0.36
5431_7,0.58
1245_2,0.29
11429_7,0.88
11606_4,0.54
4192_10,0.56
3443_1,0.45
4957_2,0.58
4971_8,0.77
913_1,0.49
10311_10,0.89
10558_9,0.88
304_10,0.55
7499_9,0.56
6529_10,0.6
2069_10,0.77
1366_10,0.85
10303_3,0.39
4476_8,0.8
8032_10,0.76
8392_8,0.65
10158_9,0.83
10886_7,0.76
1789_2,0.34
3113_1,0.32
7713_1,0.07
2685_10,0.76
9760_10,0.68
12401_10,0.84
2489_10,0.52
6382_1,0.18
2352_2,0.25
9440_1,0.05
10695_10,0.57
7297_8,0.52
11703_4,0.65
4733_1,0.23
1769_4,0.29
12219_7,0.51
1725_1,0.32
1711_8,0.55
7466_8,0.61
6987_10,0.66
12351_1,0.19
4929_10,0.69
10281_4,0.54
11555_7,0.53
2075_9,0.68
755_10,0.71
11705_8,0.56
1434_10,0.68
6189_7,0.56
3645_7,0.22
2963_9,0.53
3487_9,0.83
6368_7,0.83
2240_1,0.5
10126_9,0.69
5366_1,0.39
8058_10,0.68
10746_8,0.46
4852_3,0.4
5371_7,0.63
303_2,0.49
7169_4,0.5
4284_3,0.4
7539_2,0.3
11410_1,0.59
4710_2,0.48
7660_1,0.28
10378_8,0.47
10580_10,0.61
4295_1,0.18
4433_1,0.54
6959_9,0.76
6769_4,0.43
11996_1,0.13
10341_7,0.68
2337_1,0.34
11119_8,0.7
4228_2,0.27
3680_1,0.19
11256_1,0.19
1884_7,0.53
4750_8,0.73
4890_3,0.64
7159_10,0.49
10622_1,0.21
11753_1,0.57
8352_10,0.75
2188_9,0.72
6913_9,0.92
9193_1,0.08
9572_4,0.62
5136_2,0.52
4799_2,0.28
5045_8,0.83
9538_1,0.28
1565_4,0.53
12134_7,0.78
1437_8,0.39
5319_9,0.66
3709_10,0.82
2642_8,0.69
11143_9,0.89
864_10,0.88
9283_3,0.49
5089_9,0.51
9917_10,0.5
3800_7,0.77
6074_7,0.5
6433_7,0.71
6715_1,0.09
594_1,0.05
2469_1,0.31
3155_1,0.47
7458_10,0.42
2020_1,0.15
6921_8,0.59
9662_7,0.81
9567_7,0.9
5187_1,0.46
6831_4,0.48
7829_4,0.5
3868_3,0.49
2224_10,0.95
12015_1,0.21
841_1,0.44
224_3,0.36
4805_9,0.67
7513_2,0.41
7065_3,0.31
6192_3,0.55
6075_10,0.87
10611_7,0.69
10471_10,0.89
4198_10,0.47
10756_7,0.6
11960_1,0.26
2885_9,0.83
6837_3,0.25
1917_2,0.47
7143_3,0.2
1762_10,0.62
12066_10,0.74
8410_7,0.48
10729_4,0.4
6967_3,0.5
734_7,0.45
1524_10,0.57
2479_9,0.5
130_4,0.07
201_9,0.81
6157_9,0.85
9362_2,0.35
3858_10,0.61
9895_10,0.83
9953_3,0.18
4667_7,0.64
1951_1,0.08
8724_8,0.69
2886_7,0.68
7491_10,0.91
10403_4,0.52
7362_10,0.6
9466_9,0.62
9079_7,0.71
10171_1,0.23
9511_9,0.55
8775_1,0.15
6462_2,0.47
3129_2,0.37
12461_1,0.36
8541_10,0.57
4241_7,0.58
6533_10,0.2
12131_2,0.27
11577_4,0.28
6063_3,0.25
1760_9,0.71
3396_1,0.41
5385_8,0.76
7212_2,0.49
3522_8,0.55
1397_10,0.51
387_8,0.64
4143_9,0.72
9483_2,0.31
3250_10,0.59
8758_4,0.27
7551_10,0.67
2068_1,0.52
9534_9,0.63
11561_8,0.72
3083_2,0.27
2973_1,0.51
6574_10,0.83
5442_2,0.19
6343_3,0.55
6723_1,0.05
6252_8,0.37
8465_1,0.28
1906_7,0.29
7492_7,0.29
5508_7,0.33
5936_8,0.62
5086_8,0.37
2134_7,0.42
8301_4,0.66
8423_2,0.19
6241_10,0.84
8550_4,0.49
3330_10,0.55
8825_8,0.56
8030_1,0.35
4884_4,0.37
8391_9,0.56
9776_1,0.32
1389_7,0.69
12224_4,0.53
2162_7,0.83
8490_10,0.77
12003_4,0.13
11043_3,0.42
7266_2,0.3
4480_10,0.6
11954_9,0.66
3280_2,0.4
8084_2,0.19
3913_4,0.71
7353_10,0.8
3161_10,0.61
3941_1,0.41
7992_9,0.61
10742_10,0.76
69_10,0.7
10415_3,0.19
4818_10,0.91
5563_10,0.47
7018_10,0.58
8873_4,0.47
10593_3,0.37
12251_3,0.65
731_4,0.25
1195_10,0.78
7337_1,0.4
2448_7,0.56
4444_2,0.58
9223_2,0.17
463_8,0.77
4335_4,0.36
9635_8,0.4
8738_4,0.57
6724_1,0.34
5504_1,0.07
10185_1,0.48
901_9,0.86
10452_8,0.75
8289_10,0.74
10112_1,0.18
9950_8,0.91
8644_4,0.34
11534_7,0.42
5708_4,0.48
6781_1,0.18
3582_10,0.64
4591_7,0.37
3327_1,0.59
9536_9,0.65
3047_2,0.25
2830_9,0.54
4300_1,0.31
4160_4,0.57
11783_10,0.73
6029_9,0.6
6907_2,0.39
691_2,0.2
585_1,0.44
11182_3,0.49
10433_2,0.19
11201_2,0.3
588_7,0.63
2522_10,0.53
7002_2,0.23
2059_10,0.57
4925_10,0.85
7791_9,0.91
6392_10,0.77
3305_7,0.78
11951_10,0.36
12167_1,0.09
5814_10,0.84
2590_10,0.48
10571_3,0.4
5452_4,0.44
6480_10,0.46
11050_8,0.62
11523_3,0.18
6556_8,0.75
597_9,0.88
4049_3,0.59
6652_8,0.9
5591_4,0.23
12295_1,0.3
11478_10,0.62
6436_1,0.21
2487_2,0.31
7520_7,0.6
5203_9,0.84
6162_10,0.94
3840_4,0.27
7471_10,0.86
5021_1,0.18
5593_10,0.57
7489_10,0.57
1208_10,0.52
11983_10,0.69
23_4,0.33
3622_7,0.44
7821_1,0.25
9726_3,0.36
2890_10,0.75
11695_4,0.51
3751_10,0.66
5136_8,0.79
8730_7,0.58
4341_7,0.24
9148_3,0.09
6385_3,0.07
8560_8,0.41
766_2,0.38
8847_10,0.57
7455_1,0.22
3187_8,0.59
9683_1,0.53
7744_10,0.66
11136_10,0.85
214_1,0.25
2105_9,0.88
1265_10,0.79
9122_2,0.53
9296_10,0.71
8107_2,0.53
8134_2,0.11
3788_10,0.73
2429_10,0.79
8567_1,0.19
7400_10,0.6
1789_7,0.36
11098_2,0.32
918_10,0.51
3389_10,0.67
3754_1,0.45
8807_9,0.65
7900_9,0.94
6541_1,0.19
981_1,0.16
2142_9,0.63
1639_1,0.15
4162_1,0.19
2476_10,0.77
9941_4,0.6
4020_3,0.38
6823_4,0.4
6236_2,0.45
7793_4,0.5
7431_9,0.87
6864_7,0.34
184_9,0.73
735_7,0.39
1673_8,0.64
6209_1,0.28
4167_10,0.69
7854_1,0.36
6281_7,0.93
3045_1,0.21
598_9,0.57
5411_10,0.8
3781_4,0.41
10627_2,0.3
11283_2,0.38
4594_8,0.41
12424_7,0.57
6705_8,0.46
5274_8,0.4
2107_7,0.32
10685_7,0.51
1992_10,0.54
6711_1,0.17
1899_10,0.68
6307_9,0.78
5702_10,0.61
6865_7,0.52
5047_10,0.86
2762_8,0.47
2830_4,0.4
9305_7,0.79
4358_1,0.24
7558_10,0.85
8607_10,0.55
4599_9,0.41
5267_4,0.37
5667_10,0.84
10108_8,0.69
8432_3,0.41
845_2,0.62
552_2,0.59
169_7,0.6
12311_1,0.25
5884_3,0.51
2938_4,0.48
11378_7,0.62
7337_10,0.63
4378_7,0.7
4660_10,0.85
2461_4,0.46
7011_10,0.85
9907_2,0.21
6134_2,0.27
1548_1,0.41
157_3,0.41
2189_2,0.18
9021_3,0.49
7699_1,0.3
9298_1,0.08
539_3,0.6
10243_2,0.33
8659_9,0.57
10748_8,0.33
6757_4,0.07
7196_8,0.57
2579_9,0.55
5896_10,0.75
2308_9,0.75
12318_1,0.14
12244_4,0.47
10131_7,0.63
3608_4,0.56
10891_10,0.61
10517_10,0.95
2180_8,0.54
2498_7,0.88
3382_1,0.16
12196_4,0.61
7079_3,0.55
562_8,0.49
984_3,0.47
7756_10,0.64
11553_1,0.42
1880_4,0.33
9842_7,0.69
795_3,0.36
11707_10,0.43
8457_9,0.61
2483_4,0.35
4903_3,0.11
12223_2,0.2
8418_2,0.33
6194_10,0.82
3214_10,0.87
12208_3,0.41
7001_10,0.72
8533_8,0.62
8236_4,0.22
2867_1,0.35
7876_9,0.42
9640_8,0.54
11866_3,0.28
4262_4,0.48
5711_4,0.65
214_9,0.58
9641_4,0.52
9086_9,0.86
12088_2,0.37
76_8,0.7
1537_10,0.7
10510_2,0.21
778_1,0.18
458_9,0.54
12472_1,0.17
7914_1,0.33
8595_10,0.86
7741_4,0.2
9056_4,0.27
538_4,0.57
12049_4,0.45
9613_8,0.78
7051_4,0.48
2549_7,0.78
12139_3,0.43
4006_7,0.49
11662_10,0.61
497_2,0.27
5556_2,0.33
8287_10,0.77
4712_9,0.78
8237_1,0.1
4466_9,0.61
4141_1,0.52
3303_10,0.83
5384_2,0.31
8494_1,0.32
5127_2,0.25
6961_9,0.51
10856_1,0.16
9421_7,0.78
3776_10,0.82
5958_1,0.25
6227_8,0.48
10991_1,0.27
7996_10,0.65
12372_9,0.69
1460_2,0.54
10183_1,0.24
2829_4,0.16
9797_4,0.5
2988_3,0.21
3974_3,0.19
11419_4,0.25
11472_7,0.64
8489_7,0.52
11938_4,0.41
1057_8,0.6
7213_1,0.48
2615_10,0.69
3101_1,0.17
7553_1,0.39
10258_1,0.16
8551_10,0.81
11233_4,0.14
2996_4,0.49
8670_3,0.57
10586_9,0.65
501_10,0.61
11398_9,0.71
9223_8,0.73
5432_9,0.81
7517_10,0.61
11616_7,0.39
5055_2,0.42
9285_1,0.23
5175_1,0.3
872_1,0.17
8890_7,0.54
178_2,0.2
10660_4,0.31
11461_4,0.37
9461_8,0.74
3992_3,0.3
1173_1,0.12
8261_10,0.86
10007_4,0.47
10751_10,0.69
5021_8,0.67
10553_7,0.63
12464_8,0.76
8616_8,0.55
9697_1,0.26
2800_1,0.23
521_1,0.11
7535_10,0.75
4352_9,0.67
2246_10,0.6
7039_4,0.35
10344_4,0.34
12195_10,0.82
3671_4,0.57
1767_2,0.34
6536_1,0.4
8951_1,0.28
12462_9,0.87
8489_2,0.24
11884_10,0.82
8602_1,0.33
9229_1,0.31
10611_3,0.26
6764_4,0.55
2612_1,0.59
213_3,0.34
1987_2,0.55
3082_9,0.71
10504_7,0.26
8862_9,0.73
5512_10,0.71
3198_10,0.74
11521_1,0.05
9841_8,0.53
1781_10,0.41
8389_1,0.21
10225_1,0.21
1403_4,0.52
3792_8,0.47
4361_9,0.73
6579_7,0.58
3891_2,0.42
10782_8,0.59
12290_2,0.2
1710_1,0.48
5507_7,0.37
10523_1,0.28
6722_10,0.57
3401_10,0.75
8079_1,0.18
5650_10,0.55
1843_4,0.4
8228_7,0.63
1138_8,0.68
7943_9,0.33
2219_4,0.2
11675_4,0.44
7748_9,0.82
3859_1,0.06
1497_1,0.27
2115_10,0.85
9622_4,0.34
9482_10,0.68
9084_2,0.33
2744_1,0.24
6599_3,0.42
10991_10,0.79
8444_9,0.48
1362_3,0.34
6820_10,0.8
10806_3,0.3
5509_3,0.49
1939_8,0.61
498_1,0.48
12238_10,0.45
4154_4,0.63
11557_1,0.11
6658_7,0.61
1183_2,0.24
3764_10,0.39
12421_3,0.3
8166_1,0.4
88_10,0.84
6291_7,0.73
4637_2,0.46
4194_10,0.44
9020_10,0.33
9749_8,0.44
3308_1,0.15
2569_9,0.71
9696_8,0.5
8680_1,0.28
10469_3,0.12
6208_1,0.36
9862_3,0.45
7663_10,0.75
811_10,0.72
5452_8,0.71
4347_10,0.56
10922_8,0.59
10466_3,0.22
11650_8,0.68
5126_4,0.44
3454_8,0.83
11021_10,0.77
1160_1,0.22
1948_10,0.73
8741_10,0.61
8996_4,0.6
11572_2,0.31
2183_7,0.48
1779_9,0.54
5466_10,0.92
1756_1,0.27
7777_3,0.3
429_3,0.58
1736_10,0.72
1746_10,0.74
7613_8,0.66
4315_10,0.63
12186_10,0.76
4231_8,0.63
659_8,0.85
7739_10,0.85
43_10,0.87
2960_4,0.47
11665_4,0.24
4399_9,0.79
6993_8,0.39
6523_10,0.77
7068_1,0.23
3005_1,0.79
10419_8,0.84
3160_2,0.29
1881_10,0.51
5623_10,0.43
2263_10,0.7
5736_8,0.64
550_3,0.16
368_4,0.48
9100_10,0.68
930_3,0.31
866_10,0.59
11251_7,0.39
10708_9,0.57
247_2,0.45
4080_10,0.62
2104_10,0.81
8_2,0.39
1485_3,0.34
3133_1,0.42
331_10,0.67
12213_1,0.44
2825_3,0.29
8316_3,0.44
11102_3,0.28
9719_1,0.32
1951_7,0.63
10577_1,0.11
9941_9,0.81
12246_1,0.36
7579_4,0.41
7111_7,0.51
1068_3,0.5
1872_4,0.56
834_4,0.4
12088_7,0.59
7785_3,0.21
7364_10,0.6
4441_2,0.32
3957_10,0.91
7789_1,0.28
3296_1,0.39
6656_8,0.6
7366_2,0.21
10579_10,0.71
1292_8,0.73
3172_10,0.84
4948_10,0.74
8690_3,0.25
3279_1,0.12
7221_3,0.23
6376_2,0.34
4901_4,0.25
1591_10,0.91
2905_4,0.32
8656_7,0.51
10100_3,0.73
6918_10,0.68
7105_8,0.61
8220_10,0.6
916_3,0.41
7831_8,0.33
11118_10,0.86
7993_10,0.6
2665_3,0.04
1680_2,0.3
632_8,0.74
5838_10,0.85
4039_9,0.82
309_3,0.43
6715_7,0.41
9130_4,0.5
722_10,0.71
9485_3,0.56
5421_9,0.69
2053_4,0.1
8824_4,0.37
906_4,0.39
4325_4,0.53
3131_1,0.43
4732_10,0.62
7628_1,0.74
3903_8,0.47
2781_7,0.69
2530_1,0.34
8740_9,0.69
9456_4,0.38
8705_10,0.69
9894_4,0.46
7573_10,0.81
117_1,0.18
1578_7,0.33
2822_9,0.62
2544_10,0.61
10988_10,0.71
9846_3,0.07
6242_3,0.48
5626_3,0.4
4053_9,0.65
10157_8,0.84
10582_2,0.33
11091_1,0.4
10436_8,0.74
3432_8,0.87
3007_3,0.58
11467_4,0.22
9877_8,0.33
4839_1,0.73
2766_3,0.43
11528_9,0.85
4327_1,0.13
8087_10,0.52
3394_10,0.89
4690_4,0.7
11642_8,0.65
2603_1,0.39
9578_8,0.49
8316_10,0.46
8184_9,0.95
9764_10,0.77
3248_2,0.05
5784_3,0.37
3686_1,0.16
10901_10,0.7
606_9,0.53
6887_1,0.44
4240_4,0.24
977_9,0.51
2232_7,0.48
4107_8,0.94
11897_10,0.72
10418_8,0.97
5274_1,0.21
5978_10,0.83
6781_7,0.37
6704_10,0.65
8290_4,0.51
9826_8,0.54
10066_1,0.67
1135_1,0.47
6683_9,0.63
9991_8,0.61
1710_10,0.61
4774_2,0.28
3621_2,0.44
9258_1,0.24
12244_8,0.74
401_1,0.21
11869_10,0.67
3092_3,0.61
2910_7,0.72
961_1,0.35
6927_7,0.43
4819_2,0.3
658_7,0.63
5477_2,0.14
7766_1,0.44
4159_3,0.37
5010_10,0.53
11093_3,0.31
7287_10,0.74
3462_9,0.46
1652_1,0.45
12077_2,0.58
3798_10,0.57
2696_10,0.55
2803_8,0.68
11941_2,0.55
8090_8,0.61
6994_4,0.4
1242_7,0.44
8828_9,0.66
1346_1,0.14
468_1,0.41
3665_4,0.27
4476_4,0.42
6043_9,0.71
5830_3,0.12
3159_10,0.56
6975_1,0.55
7338_1,0.11
1424_10,0.71
6487_7,0.64
3023_7,0.63
4749_3,0.31
4596_3,0.55
4681_8,0.81
4235_1,0.48
2912_8,0.52
6552_1,0.05
4329_1,0.58
3876_1,0.25
9168_9,0.37
8747_10,0.62
11842_10,0.8
5612_10,0.71
10371_8,0.76
4804_7,0.72
4914_7,0.62
2520_3,0.42
8053_3,0.38
11302_4,0.31
4766_1,0.59
1820_4,0.42
4668_1,0.44
3521_2,0.07
3467_7,0.77
1885_4,0.47
4206_1,0.61
2774_10,0.72
12060_1,0.05
5664_10,0.87
7078_10,0.65
4797_8,0.78
2735_3,0.22
7981_4,0.53
10440_7,0.64
11611_7,0.64
5553_1,0.35
12415_2,0.57
10807_3,0.22
5539_1,0.42
9489_10,0.85
11053_10,0.87
7493_10,0.68
10400_4,0.57
9856_10,0.71
6813_10,0.39
679_10,0.64
7502_3,0.46
3842_7,0.68
7800_10,0.68
4253_9,0.55
2103_1,0.25
9581_3,0.5
7335_10,0.25
3304_8,0.67
12276_3,0.41
5451_3,0.39
1873_3,0.31
5857_7,0.68
5423_10,0.67
6400_10,0.81
6419_3,0.45
3775_4,0.4
5165_8,0.6
6555_1,0.12
3806_4,0.26
8584_7,0.77
5390_7,0.37
10965_1,0.19
6680_9,0.86
5034_1,0.84
7718_2,0.17
2688_4,0.31
9107_2,0.23
5993_1,0.2
7456_10,0.57
8581_8,0.63
8852_3,0.49
4239_10,0.78
9012_10,0.36
6661_9,0.75
6786_10,0.53
12257_3,0.47
8700_8,0.5
8848_8,0.66
11377_4,0.42
4722_2,0.38
8546_9,0.82
3091_4,0.33
4124_7,0.37
10860_10,0.56
2684_10,0.63
4968_10,0.76
10785_4,0.32
4871_8,0.55
1064_8,0.91
9452_2,0.13
9965_1,0.45
1358_10,0.53
12094_10,0.8
415_10,0.59
8308_10,0.42
11112_9,0.71
6271_4,0.74
7324_8,0.45
7950_8,0.76
8880_3,0.33
5610_7,0.94
3918_8,0.72
7209_2,0.27
4916_10,0.57
6782_3,0.28
5607_3,0.31
5492_10,0.71
2824_3,0.18
1533_10,0.52
9663_9,0.79
11087_3,0.48
3360_1,0.31
12040_1,0.31
329_10,0.83
4819_7,0.66
11985_8,0.73
6491_4,0.31
7151_10,0.73
6807_10,0.86
3353_10,0.6
3592_10,0.72
928_10,0.55
3100_7,0.62
7390_3,0.35
8466_8,0.59
777_10,0.52
10007_10,0.58
7673_1,0.44
8255_1,0.28
3734_8,0.76
6217_10,0.47
2264_1,0.6
7637_7,0.85
3494_3,0.42
1012_1,0.52
9796_2,0.37
444_2,0.23
10968_8,0.62
8328_10,0.66
2417_8,0.52
253_3,0.19
3740_8,0.58
5904_3,0.58
6664_8,0.69
12027_1,0.07
8658_10,0.59
4505_1,0.29
1008_10,0.55
7922_3,0.67
655_10,0.67
6383_10,0.57
5868_1,0.39
7827_10,0.58
722_3,0.33
3933_4,0.42
1358_3,0.4
8939_8,0.6
9502_10,0.63
4798_9,0.6
7088_3,0.68
9904_3,0.13
11214_2,0.19
11293_8,0.37
11924_10,0.88
6168_8,0.6
4329_10,0.66
10345_3,0.38
5512_3,0.43
1291_1,0.18
7568_3,0.22
2747_4,0.33
7484_1,0.31
3915_2,0.29
8527_4,0.54
4686_10,0.43
6909_1,0.4
10587_10,0.32
9167_8,0.64
4739_4,0.37
6266_4,0.45
6155_10,0.86
11409_9,0.51
3874_7,0.75
7049_3,0.48
11158_2,0.34
5714_10,0.98
11248_1,0.04
8854_3,0.62
3191_4,0.41
5537_7,0.61
4919_7,0.76
8109_9,0.65
7476_4,0.48
5890_10,0.81
5837_10,0.79
2623_9,0.72
5033_1,0.57
12055_8,0.82
8420_4,0.57
5854_10,0.64
9631_7,0.59
11705_3,0.53
3869_7,0.52
10836_9,0.77
7027_1,0.42
55_4,0.46
11124_8,0.81
3533_3,0.23
1552_10,0.83
11307_1,0.07
11974_7,0.57
7246_3,0.34
10648_3,0.3
11991_10,0.43
10494_8,0.62
8109_1,0.29
4764_1,0.35
3527_1,0.36
4059_9,0.58
3729_4,0.08
5073_4,0.72
4984_9,0.63
2371_10,0.47
9597_10,0.83
10823_9,0.71
3123_10,0.54
2951_10,0.66
9800_1,0.39
1824_3,0.54
6238_2,0.48
8830_9,0.42
12355_8,0.51
4002_10,0.75
405_10,0.52
4314_1,0.31
9201_10,0.93
10466_8,0.75
3736_2,0.28
1641_10,0.93
3381_1,0.62
11711_9,0.59
4970_3,0.61
6958_10,0.97
646_9,0.83
3590_9,0.8
7218_9,0.63
5091_10,0.82
8820_2,0.62
3938_8,0.34
2616_10,0.57
7808_1,0.37
3508_10,0.72
8974_8,0.61
4383_4,0.68
6360_4,0.38
2759_8,0.62
7417_1,0.16
10880_1,0.31
5488_2,0.4
8015_9,0.63
6484_3,0.35
10117_1,0.15
11363_1,0.18
3334_7,0.68
3369_7,0.39
9609_1,0.41
8396_10,0.56
8267_10,0.7
10335_7,0.66
1973_4,0.4
7123_10,0.79
6949_9,0.93
10652_4,0.43
10256_4,0.07
4557_9,0.78
8929_1,0.39
2429_1,0.21
3994_1,0.34
11454_7,0.42
11874_4,0.29
4891_3,0.3
2216_7,0.7
2039_4,0.27
505_1,0.33
313_1,0.13
3383_2,0.17
9453_7,0.55
426_9,0.18
311_10,0.82
11291_10,0.48
835_8,0.62
2143_9,0.44
8200_2,0.48
11716_2,0.62
3786_2,0.59
3818_4,0.27
12106_1,0.24
2605_4,0.42
10518_7,0.54
3932_8,0.35
7515_4,0.41
9857_10,0.61
449_3,0.62
3573_9,0.71
10198_8,0.57
2286_9,0.8
6906_3,0.51
3807_2,0.22
11602_8,0.73
10201_7,0.47
8717_8,0.95
10411_10,0.72
11099_3,0.4
5619_10,0.63
9252_10,0.87
6097_10,0.85
6467_1,0.41
2757_2,0.36
1869_10,0.52
5192_2,0.25
11399_10,0.67
898_3,0.35
6820_2,0.46
768_2,0.3
1783_10,0.53
8102_9,0.77
7818_2,0.23
2444_10,0.85
3965_4,0.2
7086_4,0.85
10556_3,0.3
5221_1,0.32
